Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Exemption,Non-Medical Exemption,States,Connecticut,2015-16,1.7,39533,,†,689,Census
Exemption,Non-Medical Exemption,States,Delaware,2015-16,1.1,11589,,†,131,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Florida,2015-16,1.9,224430,,†,4226,Census
Exemption,Non-Medical Exemption,States,Georgia,2015-16,1.8,131403,,†,2315,Census
Exemption,Non-Medical Exemption,States,Hawaii,2015-16,2.5,16325,,†,426,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Idaho,2015-16,5.8,22686,,,1320,Census
Exemption,Non-Medical Exemption,States,Indiana,2015-16,1.1,83525,,†,912,Voluntary response
Exemption,Non-Medical Exemption,States,Iowa,2015-16,1.5,41215,,†,635,Census
Exemption,Non-Medical Exemption,States,Kansas,2015-16,1.4,39555,,†,554,Census
Exemption,Non-Medical Exemption,States,Kentucky,2015-16,0.7,54353,,†,382,Census
Exemption,Non-Medical Exemption,States,Louisiana,2015-16,0.6,59159,,,370,Census
Exemption,Non-Medical Exemption,States,Maine,2015-16,4.0,13526,,,542,Census
Exemption,Non-Medical Exemption,States,Maryland,2015-16,0.8,72012,,†,601,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Massachusetts,2015-16,1.0,72897,,†,760,Census
Exemption,Non-Medical Exemption,States,Michigan,2015-16,3.4,116299,,,3957,Census
Exemption,Non-Medical Exemption,States,Mississippi,2015-16,NA,41042,,‡.†,,Census
Exemption,Non-Medical Exemption,States,Montana,2015-16,3.4,11484,,†,390,Census
Exemption,Non-Medical Exemption,States,Nebraska,2015-16,1.4,30409,,†,422,Census
Exemption,Non-Medical Exemption,States,Nevada,2015-16,1.9,37118,,†,695,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2015-16,2.4,11852,,†,288,Census
Exemption,Non-Medical Exemption,States,New Jersey,2015-16,1.6,110116,,†,1727,Census
Exemption,Non-Medical Exemption,States,New Mexico,2015-16,1.2,29049,,†,346,Census
Exemption,Non-Medical Exemption,States,New York,2015-16,0.7,232521,,†,1729,Census
Exemption,Non-Medical Exemption,States,North Carolina,2015-16,1.0,128290,,†,1240,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,North Dakota,2015-16,3.0,9875,,,299,Census
Exemption,Non-Medical Exemption,States,Ohio,2015-16,2.0,144604,,||,2896,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,States,Oklahoma,2015-16,1.5,54335,,,816,Census
Exemption,Non-Medical Exemption,States,Oregon,2015-16,6.2,45531,,||,2810,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2015-16,1.8,143298,,,2620,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,National,United States,2015-16,1.9,,,,,NaN
Exemption,Non-Medical Exemption,States,Rhode Island,2015-16,0.9,11165,,†,105,Census
Exemption,Non-Medical Exemption,States,South Carolina,2015-16,1.6,59240,,†,937,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,South Dakota,2015-16,1.4,12181,,†,175,Census
Exemption,Non-Medical Exemption,States,Tennessee,2015-16,0.9,79233,,†,739,Census
Exemption,Non-Medical Exemption,States,Texas,2015-16,1.4,394801,,||,5350,Census (public); Voluntary response (private)
Exemption,Non-Medical Exemption,National,U.S. Median,2015-16,1.7,,,,,NaN
Exemption,Non-Medical Exemption,States,Utah,2015-16,4.4,50114,,,2214,Census
Exemption,Non-Medical Exemption,States,Vermont,2015-16,5.5,6366,,,352,Census
Exemption,Non-Medical Exemption,States,Virginia,2015-16,0.9,100074,,†,901,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Washington,2015-16,3.6,86492,,,3153,Census
Exemption,Non-Medical Exemption,States,West Virginia,2015-16,NA,21333,,‡.†,,Voluntary response
Exemption,Non-Medical Exemption,States,Wisconsin,2015-16,2.9,70220,,,2051,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Alabama,2016-17,0.6,58394,,†,367,Census
Exemption,Non-Medical Exemption,States,Alaska,2016-17,5.2,9815,,†,514,Census
Exemption,Non-Medical Exemption,States,Arizona,2016-17,4.9,83627,,‡,4106,Census
Exemption,Non-Medical Exemption,States,Arkansas,2016-17,1.3,39666,,,513,Voluntary response
Exemption,Non-Medical Exemption,States,California,2016-17,0.6,575305,,||,3217,Census
Exemption,Non-Medical Exemption,States,Colorado,2016-17,NA,64440,,§,2191,Census
Exemption,Non-Medical Exemption,States,Connecticut,2016-17,1.8,39002,,†,701,Census
Exemption,Non-Medical Exemption,States,Delaware,2016-17,1.2,11490,,†,133,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Florida,2016-17,2.1,224463,,†,4725,Census
Exemption,Non-Medical Exemption,States,Georgia,2016-17,2.7,136165,,†,3613,Census
Exemption,Non-Medical Exemption,States,Hawaii,2016-17,2.7,16325,,†,455,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Idaho,2016-17,6.2,22589,,,1392,Census
Exemption,Non-Medical Exemption,States,Illinois,2016-17,NA,151309,,§,1816,Census
Exemption,Non-Medical Exemption,States,Indiana,2016-17,0.8,83263,,†,697,Voluntary response
Exemption,Non-Medical Exemption,States,Iowa,2016-17,1.6,39587,,†,622,Census
Exemption,Non-Medical Exemption,States,Kansas,2016-17,1.5,38298,,†,569,Census
Exemption,Non-Medical Exemption,States,Kentucky,2016-17,0.7,51487,,†,366,Census
Exemption,Non-Medical Exemption,States,Louisiana,2016-17,0.7,55257,,,396,Census
Exemption,Non-Medical Exemption,States,Maine,2016-17,4.8,13834,,,658,Voluntary response (public). census (private)
Exemption,Non-Medical Exemption,States,Maryland,2016-17,0.9,71467,,†,628,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2016-17,1.0,70109,,†,702,Census
Exemption,Non-Medical Exemption,States,Michigan,2016-17,3.5,118777,,,4134,Census
Exemption,Non-Medical Exemption,States,Minnesota,2016-17,NA,69140,,§,2143,Census
Exemption,Non-Medical Exemption,States,Mississippi,2016-17,NA,40509,,‡.†,,Census
Exemption,Non-Medical Exemption,States,Missouri,2016-17,NA,73355,,§,1467,Census
Exemption,Non-Medical Exemption,States,Montana,2016-17,3.3,11956,,†,391,Census
Exemption,Non-Medical Exemption,States,Nebraska,2016-17,1.4,27117,,†.§§,367,Census
Exemption,Non-Medical Exemption,States,Nevada,2016-17,4.3,36885,,†,1585,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2016-17,3.0,12145,,†,365,Census
Exemption,Non-Medical Exemption,States,New Jersey,2016-17,1.7,109577,,†,1881,Census
Exemption,Non-Medical Exemption,States,New Mexico,2016-17,2.2,27119,,†,604,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New York,2016-17,0.9,227050,,†,1975,Census
Exemption,Non-Medical Exemption,States,North Carolina,2016-17,1.6,126454,,†,2073,Voluntary response
Exemption,Non-Medical Exemption,States,North Dakota,2016-17,3.1,9799,,,307,Census
Exemption,Non-Medical Exemption,States,Ohio,2016-17,2.1,137542,,||,2836,Census
Exemption,Non-Medical Exemption,States,Oklahoma,2016-17,1.7,52184,,‡‡,910,Census
Exemption,Non-Medical Exemption,States,Oregon,2016-17,6.5,45705,,||,2992,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2016-17,1.9,143888,,,2778,Voluntary response
Exemption,Non-Medical Exemption,National,United States,2016-17,1.8,,,,,NaN
Exemption,Non-Medical Exemption,States,Rhode Island,2016-17,1.0,11100,,†,109,Census
Exemption,Non-Medical Exemption,States,South Carolina,2016-17,1.9,59177,,†,1124,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,South Dakota,2016-17,1.8,12106,,†,219,Census
Exemption,Non-Medical Exemption,States,Tennessee,2016-17,1.1,78169,,†,882,Census
Exemption,Non-Medical Exemption,States,Texas,2016-17,1.6,389999,,||,6078,Census
Exemption,Non-Medical Exemption,National,U.S. Median,2016-17,1.9,,,,,NaN
Exemption,Non-Medical Exemption,States,Utah,2016-17,4.9,49073,,,2395,Census
Exemption,Non-Medical Exemption,States,Vermont,2016-17,3.7,6344,,†,234,Census
Exemption,Non-Medical Exemption,States,Virginia,2016-17,1.0,102357,,†,1048,Census
Exemption,Non-Medical Exemption,States,Washington,2016-17,4.0,87142,,,3444,Census
Exemption,Non-Medical Exemption,States,West Virginia,2016-17,NA,28666,,‡.†,,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Wisconsin,2016-17,5.2,67607,,,3509,Census
Exemption,Non-Medical Exemption,States,Wyoming,2016-17,NA,,,,,Not conducted
Exemption,Non-Medical Exemption,States,Alabama,2017-18,0.8,57245,,†,460,Census
Exemption,Non-Medical Exemption,States,Alaska,2017-18,5.7,9692,,†,549,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Arizona,2017-18,5.3,81710,,‡,4336,Census
Exemption,Non-Medical Exemption,States,Arkansas,2017-18,1.6,39630,,,641,Census 
Exemption,Non-Medical Exemption,States,Colorado,2017-18,4.5,65718,,§,2957,Census
Exemption,Non-Medical Exemption,States,Connecticut,2017-18,2.0,39174,,†,764,Census
Exemption,Non-Medical Exemption,States,Delaware,2017-18,1.3,10988,,†,148,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,District of Columbia,2017-18,NA,,,,,Census
Exemption,Non-Medical Exemption,States,Florida,2017-18,2.4,222397,,†,5394,Census
Exemption,Non-Medical Exemption,States,Georgia,2017-18,2.6,131459,,†,3480,Census
Exemption,Non-Medical Exemption,States,Hawaii,2017-18,3.1,16325,,†,514,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Idaho,2017-18,6.7,22553,,||,1504,Census
Exemption,Non-Medical Exemption,States,Illinois,2017-18,1.4,144858,,§,2028,Census
Exemption,Non-Medical Exemption,States,Indiana,2017-18,0.7,84296,,†,579,Voluntary Response
Exemption,Non-Medical Exemption,States,Iowa,2017-18,1.8,39632,,†,694,Census
Exemption,Non-Medical Exemption,States,Kansas,2017-18,1.4,38484,,†,544,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Kentucky,2017-18,1.1,55152,,†,623,Census
Exemption,Non-Medical Exemption,States,Louisiana,2017-18,1.0,58277,,,601,Census
Exemption,Non-Medical Exemption,States,Maine,2017-18,5.0,13255,,,666,Census 
Exemption,Non-Medical Exemption,States,Maryland,2017-18,0.9,68528,,†,614,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2017-18,1.1,63377,,†,687,Census
Exemption,Non-Medical Exemption,States,Michigan,2017-18,4.0,119028,,,4753,Census
Exemption,Non-Medical Exemption,States,Minnesota,2017-18,3.4,69807,,§,2373,Census
Exemption,Non-Medical Exemption,States,Mississippi,2017-18,NA,39284,,‡.†,,Census
Exemption,Non-Medical Exemption,States,Missouri,2017-18,2.1,73113,,§,1535,Census
Exemption,Non-Medical Exemption,States,Montana,2017-18,3.9,12188,,†,478,Census
Exemption,Non-Medical Exemption,States,Nebraska,2017-18,1.5,26313,,†.§§,394,Census
Exemption,Non-Medical Exemption,States,Nevada,2017-18,3.1,37178,,†,1170,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2017-18,2.7,12165,,†,334,Census
Exemption,Non-Medical Exemption,States,New Jersey,2017-18,2.0,107630,,†,2148,Census
Exemption,Non-Medical Exemption,States,New Mexico,2017-18,1.5,26896,,†,394,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New York,2017-18,1.0,226456,,†,2199,Census
Exemption,Non-Medical Exemption,States,North Carolina,2017-18,1.8,127197,,†,2323,Census
Exemption,Non-Medical Exemption,States,North Dakota,2017-18,3.1,10365,,,318,Census
Exemption,Non-Medical Exemption,States,Ohio,2017-18,2.3,138753,,||,3207,Census
Exemption,Non-Medical Exemption,States,Oklahoma,2017-18,1.8,53898,,,991,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Oregon,2017-18,7.5,45818,,||,3427,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2017-18,2.4,141571,,,3379,Voluntary response
Exemption,Non-Medical Exemption,National,United States,2017-18,1.9,,,,,NaN
Exemption,Non-Medical Exemption,States,Rhode Island,2017-18,1.0,11025,,†,110,Census
Exemption,Non-Medical Exemption,States,South Carolina,2017-18,1.8,58458,,†,1028,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,South Dakota,2017-18,2.0,12125,,†,238,Census
Exemption,Non-Medical Exemption,States,Tennessee,2017-18,1.4,78743,,†,1085,Census
Exemption,Non-Medical Exemption,States,Texas,2017-18,1.8,387981,,||,7044,Census
Exemption,Non-Medical Exemption,National,U.S. Median,2017-18,2.0,,,,,NaN
Exemption,Non-Medical Exemption,States,Utah,2017-18,5.2,48827,,,2526,Census
Exemption,Non-Medical Exemption,States,Vermont,2017-18,3.6,6255,,†,227,Census
Exemption,Non-Medical Exemption,States,Virginia,2017-18,1.1,100581,,†,1125,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Washington,2017-18,3.9,85118,,,3344,Census
Exemption,Non-Medical Exemption,States,West Virginia,2017-18,NA,19519,,†.‡.‡‡,,Voluntary response
Exemption,Non-Medical Exemption,States,Wisconsin,2017-18,5.2,66178,,,3413,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Wyoming,2017-18,NA,,,,,Not conducted 
Exemption,Non-Medical Exemption,States,Alabama,2018-19,0.9,77739,,†,667,Census
Exemption,Non-Medical Exemption,States,Alaska,2018-19,6.6,10316,,†,680,Voluntary response
Exemption,Non-Medical Exemption,States,Arizona,2018-19,5.9,79981,,‡,4755,Census
Exemption,Non-Medical Exemption,States,Arkansas,2018-19,1.8,39257,,,711,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,California,2018-19,NA,568947,,‡.†,,Census
Exemption,Non-Medical Exemption,States,Colorado,2018-19,4.7,64191,,§,3017,Census
Exemption,Non-Medical Exemption,States,Connecticut,2018-19,2.5,38230,,†,941,Census
Exemption,Non-Medical Exemption,States,Delaware,2018-19,1.0,10798,,†,106,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,District of Columbia,2018-19,NA,,,,,Census
Exemption,Non-Medical Exemption,States,Florida,2018-19,2.9,224641,,†,6472,Census
Exemption,Non-Medical Exemption,States,Georgia,2018-19,2.4,131275,,†,3116,Census
Exemption,Non-Medical Exemption,States,Hawaii,2018-19,4.4,16051,,†,702,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Idaho,2018-19,7.4,22995,,||,1696,Census
Exemption,Non-Medical Exemption,States,Illinois,2018-19,1.5,143876,,§. †,2220,Census
Exemption,Non-Medical Exemption,States,Indiana,2018-19,1.0,82324,,†,783,Census
Exemption,Non-Medical Exemption,States,Iowa,2018-19,2.1,40624,,†,873,Census
Exemption,Non-Medical Exemption,States,Kansas,2018-19,1.8,37838,,†,688,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Kentucky,2018-19,1.2,55587,,†,661,Census
Exemption,Non-Medical Exemption,States,Louisiana,2018-19,1.1,56203,,,618,Census
Exemption,Non-Medical Exemption,States,Maine,2018-19,5.6,13419,,,752,Census
Exemption,Non-Medical Exemption,States,Maryland,2018-19,1.1,71431,,†,772,Census
Exemption,Non-Medical Exemption,States,Massachusetts,2018-19,1.1,65279,,†,749,Census
Exemption,Non-Medical Exemption,States,Michigan,2018-19,4.3,118632,,,5099,Census
Exemption,Non-Medical Exemption,States,Minnesota,2018-19,3.5,70085,,§. ||,2450,Census
Exemption,Non-Medical Exemption,States,Mississippi,2018-19,NA,37775,,‡.†,,Census
Exemption,Non-Medical Exemption,States,Missouri,2018-19,2.5,72687,,§. †,1819,Census
Exemption,Non-Medical Exemption,States,Montana,2018-19,4.2,12480,,†,529,Census
Exemption,Non-Medical Exemption,States,Nebraska,2018-19,1.6,26925,,†.§§,441,Census
Exemption,Non-Medical Exemption,States,Nevada,2018-19,3.2,37971,,†,1197,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,New Hampshire,2018-19,3.1,12421,,†,379,Census
Exemption,Non-Medical Exemption,States,New Jersey,2018-19,2.3,109161,,†,2510,Census
Exemption,Non-Medical Exemption,States,New Mexico,2018-19,1.2,25269,,†,303,Census
Exemption,Non-Medical Exemption,States,New York,2018-19,1.1,220495,,†,2447,Census
Exemption,Non-Medical Exemption,States,North Carolina,2018-19,1.5,124343,,†,1871,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,North Dakota,2018-19,3.9,10382,,,409,Census
Exemption,Non-Medical Exemption,States,Ohio,2018-19,2.6,139679,,||,3673,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Oklahoma,2018-19,2.5,54806,,,1355,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Oregon,2018-19,7.5,45870,,||,3457,Census
Exemption,Non-Medical Exemption,States,Pennsylvania,2018-19,2.6,143560,,,3671,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,National,United States,2018-19,2.2,,,,,NaN
Exemption,Non-Medical Exemption,States,Rhode Island,2018-19,1.1,10964,,†,123,Census
Exemption,Non-Medical Exemption,States,South Carolina,2018-19,2.4,58442,,†,1420,Stratified 1-stage cluster sample
Exemption,Non-Medical Exemption,States,South Dakota,2018-19,2.4,12062,,†,293,Census
Exemption,Non-Medical Exemption,States,Tennessee,2018-19,1.8,78630,,†,1390,Census
Exemption,Non-Medical Exemption,States,Texas,2018-19,2.2,390034,,||,8502,Census
Exemption,Non-Medical Exemption,National,U.S. Median,2018-19,2.5,,,,,NaN
Exemption,Non-Medical Exemption,States,Utah,2018-19,5.5,50179,,,2759,Census
Exemption,Non-Medical Exemption,States,Vermont,2018-19,4.4,6126,,†,269,Census
Exemption,Non-Medical Exemption,States,Virginia,2018-19,1.4,100394,,†,1406,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Washington,2018-19,4.5,87510,,,3964,Census
Exemption,Non-Medical Exemption,States,West Virginia,2018-19,NA,19442,,†.‡.‡‡,,Voluntary response
Exemption,Non-Medical Exemption,States,Wisconsin,2018-19,5.6,66344,,,3724,Stratified 2-stage cluster sample
Exemption,Non-Medical Exemption,States,Wyoming,2018-19,2.7,7734,,†,210,Census
Exemption,Non-Medical Exemption,States,Alabama,2019-20,1.1,59477,,†,650,Census
Exemption,Non-Medical Exemption,States,Alaska,2019-20,5.4,10381,,†,557,Voluntary response
Exemption,Non-Medical Exemption,States,Arizona,2019-20,5.4,83976,,‡,4494,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,Arkansas,2019-20,1.9,39510,,<,753,Census (public). voluntary response (private)
Exemption,Non-Medical Exemption,States,California,2019-20,NA,566155,,†.‡,,Census
Exemption,Non-Medical Exemption,States,Colorado,2019-20,4.7,69088,,§,3254,Census
Exemption,Non-Medical Exemption,States,Connecticut,2019-20,2.3,38888,,†,891,Census
Exemption,Non-Medical Exemption,States,Delaware,2019-20,NA,,,†,,Not Conducted
Exemption,Non-Medical Exemption,States,District of Columbia,2019-20,NA,,,†,,Not Conducted
Exemption,Non-Medical Exemption,States,Florida,2019-20,3.0,228298,,†,6903,Census
Exemption,Non-Medical Exemption,States,Georgia,2019-20,2.9,130102,,†,3741,Census
Exemption,Non-Medical Exemption,States,Hawaii,2019-20,5.9,15695,,†,913,Stratified 2-stage cluster sample
